class,seed,pretrain_seed,method,auroc,auprc
class_AED,45,2.0,contrastive_full_structure,0.6644444444444444,0.06388403263403264
class_AED,45,2.0,contrastive_full_expression,0.5722222222222222,0.050687510271494984
class_AED,45,2.0,contrastive_full_concat,0.6344444444444445,0.059374630325871966
class_AED,45,0.0,contrastive_classholdout_structure,0.8988888888888888,0.40795327168277984
class_AED,45,0.0,contrastive_classholdout_expression,0.5211111111111111,0.04547133627137832
class_AED,45,0.0,contrastive_classholdout_concat,0.9277777777777778,0.400976800976801
class_AED,45,1.0,contrastive_classholdout_structure,0.71,0.41675338312996546
class_AED,45,1.0,contrastive_classholdout_expression,0.5311111111111111,0.04710993371707657
class_AED,45,1.0,contrastive_classholdout_concat,0.7711111111111111,0.43789327703262126
class_AED,45,2.0,contrastive_classholdout_structure,0.8066666666666666,0.23527806803668871
class_AED,45,2.0,contrastive_classholdout_expression,0.5522222222222222,0.04967552564166999
class_AED,45,2.0,contrastive_classholdout_concat,0.9155555555555556,0.23819444444444446
class_AED,45,0.0,contrastive_debiased_structure,0.5800000000000001,0.1294393787040846
class_AED,45,0.0,contrastive_debiased_expression,0.5522222222222222,0.0863220105377753
class_AED,45,0.0,contrastive_debiased_concat,0.5788888888888889,0.1234143529731805
class_AED,45,1.0,contrastive_debiased_structure,0.5911111111111111,0.06776213020470784
class_AED,45,1.0,contrastive_debiased_expression,0.5866666666666667,0.05945073482765508
class_AED,45,1.0,contrastive_debiased_concat,0.5977777777777777,0.08420872091080575
class_AED,45,2.0,contrastive_debiased_structure,0.7511111111111111,0.0844008333667668
class_AED,45,2.0,contrastive_debiased_expression,0.5933333333333333,0.06329169962242456
class_AED,45,2.0,contrastive_debiased_concat,0.7088888888888889,0.08464826896769441
class_AED,45,,contrastive_randholdout0_concat,0.62,0.09595622318806861
class_AED,45,,contrastive_randholdout1_concat,0.6055555555555556,0.08532736320553705
class_AED,45,,contrastive_randholdout2_concat,0.6144444444444445,0.09988207730143214
class_AED,45,,raw_expression_RF,0.4772222222222222,0.04911025092403342
class_AED,45,,raw_ecfp4_RF,0.8055555555555556,0.20987744831830854
class_AED,45,,raw_concat_RF,0.5038888888888889,0.044181264495344374
class_AED,45,,neighbor_connectivity,0.5177777777777778,0.0987705373807828
class_AED,45,,random,0.49666666666666665,0.04215421506303934
class_AED,46,0.0,contrastive_full_structure,0.5066666666666667,0.043957845040683924
class_AED,46,0.0,contrastive_full_expression,0.44,0.04155330182496545
class_AED,46,0.0,contrastive_full_concat,0.4711111111111111,0.040437930524137425
class_AED,46,1.0,contrastive_full_structure,0.5555555555555556,0.049856993267148875
class_AED,46,1.0,contrastive_full_expression,0.4622222222222222,0.05427800136287709
class_AED,46,1.0,contrastive_full_concat,0.49777777777777776,0.046007519169283875
class_AED,46,2.0,contrastive_full_structure,0.6044444444444445,0.056424240305123434
class_AED,46,2.0,contrastive_full_expression,0.49444444444444446,0.05043769131301217
class_AED,46,2.0,contrastive_full_concat,0.5522222222222222,0.050790326166493364
class_AED,46,0.0,contrastive_classholdout_structure,0.79,0.2823502886002886
class_AED,46,0.0,contrastive_classholdout_expression,0.39,0.036467650730704265
class_AED,46,0.0,contrastive_classholdout_concat,0.6255555555555556,0.29148320814987483
class_AED,46,1.0,contrastive_classholdout_structure,0.7755555555555556,0.2806315520407181
class_AED,46,1.0,contrastive_classholdout_expression,0.3911111111111111,0.03573295985060691
class_AED,46,1.0,contrastive_classholdout_concat,0.5966666666666667,0.25414169164169165
class_AED,46,2.0,contrastive_classholdout_structure,0.7033333333333334,0.14735425044539216
class_AED,46,2.0,contrastive_classholdout_expression,0.4477777777777778,0.04134546990330059
class_AED,46,2.0,contrastive_classholdout_concat,0.5255555555555556,0.21281583000333
